,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost,,Stats Table,,,,,,,,
4090,1,11,198.4,102.8,1.1,94.4,,,,,,,,,,
4091,1,11,187.5,97.6,0.9,89.1,,,,,,,,,,
4092,1,13,188.6,101.5,0.8,86.3,,,,,,,,,,
4093,1,13,189.2,102.4,0.7,86.1,,,,,,,,,,
4094,1,13,189.6,101.4,1.1,87.1,,,,,,,,,,
4095,1,2,248,106.2,0.6,141.3,,,,,,,,,,
4096,1,2,231.2,101.2,0.7,129.3,,,,,,,,,,
4097,1,2,245,105.1,0.5,139.4,,,,,,,,,,
4098,1,0,252.8,104.2,0.8,147.8,,,,,,,,,,
4099,1,0,254.3,104.2,0.6,149.4,,,,,,,,,,
4100,1,0,245.9,102,0.4,143.5,,,,,,,,,,
4101,1,7,207.9,101.2,0.5,106.3,,,,,,,,,,
4102,1,7,214.7,102.6,0.6,111.5,,,,,,,,,,
4103,1,7,226.3,106.9,1.1,118.3,,,,,,,,,,
4104,1,11,214.8,109.6,0.5,104.7,,,,,,,,,,
4105,1,11,205.9,104.8,1,100.1,,,,,,,,,,
4106,1,11,203,106,0.8,96.3,,,,,,,,,,
4107,1,8,208,102.3,0.7,105,,,,,,,,,,
4108,1,8,210.2,103.5,0.5,106.3,,,,,,,,,,
4109,1,8,210.8,102.5,0.6,107.7,,,,,,,,,,
4110,1,17,190.4,104,1.2,85.1,,,,,,,,,,
4111,1,17,184,101.7,1.1,81.2,,,,,,,,,,
4112,1,17,166.3,96.9,1,68.5,,,,,,,,,,
4113,1,4,233.8,105.7,0.4,127.6,,,,,,,,,,
4114,1,4,231.3,104.6,0.6,126.1,,,,,,,,,,
4115,1,4,230.6,103.5,0.9,126.2,,,,,,,,,,
4116,1,5,221.7,102.6,0.7,118.5,,,,,,,,,,
4117,1,5,223.7,102.6,0.8,120.4,,,,,,,,,,
4118,1,5,214.4,99.5,0.6,114.3,,,,,,,,,,
4119,1,16,179.2,100.1,0.9,78.2,,,,,,,,,,
4120,1,16,176,99.5,1.5,75,,,,,,,,,,
4121,1,16,188.6,105.2,1.1,82.2,,,,,,,,,,
4122,1,5,227.4,104.5,0.5,122.4,,,,,,,,,,
4123,1,5,225.8,104.2,0.7,121,,,,,,,,,,
4124,1,5,220.8,101.9,0.6,118.2,,,,,,,,,,
4125,1,17,182.5,103.4,1,78.1,,,,,,,,,,
4126,1,17,176.7,102,1.2,73.5,,,,,,,,,,
4127,1,17,173.6,99.7,1.1,72.8,,,,,,,,,,
4128,1,8,219.5,106,0.5,113.1,,,,,,,,,,
4129,1,8,225.4,108.4,0.7,116.2,,,,,,,,,,
4130,1,8,214.2,103.4,0.7,110.1,,,,,,,,,,
4131,1,18,163.1,94.8,1.5,66.8,,,,,,,,,,
4132,1,18,181.9,102.6,1.6,77.8,,,,,,,,,,
4133,1,18,170.4,97.4,1.5,71.5,,,,,,,,,,
4134,1,17,167.9,94.8,1.1,71.9,,,,,,,,,,
4135,1,17,187.3,105.3,1,81.1,,,,,,,,,,
4136,1,17,167.6,96.9,1.3,69.4,,,,,,,,,,
4137,1,19,176.9,102,1.3,73.6,,,,,,,,,,
4138,1,19,170.5,97.7,1.2,71.6,,,,,,,,,,
4139,1,19,172.5,97.1,1.5,73.9,,,,,,,,,,
4140,1,3,237.2,104.1,0.6,132.5,,,,,,,,,,
4141,1,3,234,103.6,0.5,129.9,,,,,,,,,,
4142,1,3,235.7,103.2,1.1,131.5,,,,,,,,,,
4143,1,12,191.9,102.5,0.8,88.5,,,,,,,,,,
4144,1,12,180.9,99.4,0.8,80.7,,,,,,,,,,
4145,1,12,203.2,105,0.8,97.4,,,,,,,,,,
4146,1,0,253.2,104.5,0.8,147.9,,,,,,,,,,
4147,1,0,250.2,103.8,0.7,145.7,,,,,,,,,,
4148,1,0,247.6,102.5,0.5,144.6,,,,,,,,,,
4149,1,8,222.1,106.4,0.7,115.1,,,,,,,,,,
4150,1,8,212.4,103.4,0.6,108.4,,,,,,,,,,
4151,1,8,202.6,100.2,0.5,102,,,,,,,,,,
4152,1,11,193.7,100.5,0.9,92.3,,,,,,,,,,
4153,1,11,200.3,103.9,0.8,95.5,,,,,,,,,,
4154,1,11,188.6,99,0.9,88.7,,,,,,,,,,
4155,1,12,198,106,0.6,91.5,,,,,,,,,,
4156,1,12,191.5,101.9,0.3,89.2,,,,,,,,,,
4157,1,12,195,103,0.8,91.2,,,,,,,,,,
4158,1,9,204.1,101.9,0.7,101.5,,,,,,,,,,
4159,1,9,200.8,99.6,0.6,100.6,,,,,,,,,,
4160,1,9,202.7,101.9,0.9,100,,,,,,,,,,
4161,1,19,177.9,99.2,1.6,77.1,,,,,,,,,,
4162,1,19,175.9,100.5,1.3,74,,,,,,,,,,
4163,1,19,162.1,91.4,1.3,69.4,,,,,,,,,,
4164,1,2,235.5,102,0.8,132.8,,,,,,,,,,
4165,1,2,248.5,105.8,0.5,142.2,,,,,,,,,,
4166,1,2,251.2,107.8,0.8,142.7,,,,,,,,,,
4167,1,1,241.4,101.3,0.9,139.3,,,,,,,,,,
4168,1,1,233.8,100.3,0.6,132.9,,,,,,,,,,
4169,1,1,255.9,107.3,0.8,147.8,,,,,,,,,,
4170,1,5,246.4,108.5,0.6,137.3,,,,,,,,,,
4171,1,5,234.2,106.1,0.4,127.7,,,,,,,,,,
4172,1,5,230,104.2,0.7,125.1,,,,,,,,,,
4173,1,13,185.7,101.6,0.7,83.4,,,,,,,,,,
4174,1,13,187,101,1,85,,,,,,,,,,
4175,1,13,177,98.8,0.9,77.3,,,,,,,,,,
4176,1,14,198.1,105.9,0.8,91.4,,,,,,,,,,
4177,1,14,191.9,104.9,1.2,85.8,,,,,,,,,,
4178,1,14,184.5,102.3,0.8,81.4,,,,,,,,,,
4179,1,0,246.2,103,0.5,142.7,,,,,,,,,,
4180,1,0,249.1,102.7,0.7,145.7,,,,,,,,,,
4181,1,0,250,103.6,0.7,145.6,,,,,,,,,,
4182,1,7,222.2,105,0.7,116.5,,,,,,,,,,
4183,1,7,217.9,104.6,0.5,112.8,,,,,,,,,,
4184,1,7,213.9,102.2,0.6,111,,,,,,,,,,
4185,1,11,213.1,108.8,0.8,103.5,,,,,,,,,,
4186,1,11,202.6,101.7,0.7,100.2,,,,,,,,,,
4187,1,11,200.7,103.6,0.8,96.4,,,,,,,,,,
4188,1,4,245.2,109,0.7,135.5,,,,,,,,,,
4189,1,4,236.1,105.6,0.5,130,,,,,,,,,,
4190,1,4,231.4,104.5,0.6,126.2,,,,,,,,,,
4191,1,13,197.3,103.7,0.9,92.6,,,,,,,,,,
4192,1,13,191.5,103.8,0.7,87,,,,,,,,,,
4193,1,13,189.8,101.9,0.8,87.1,,,,,,,,,,
4194,1,16,189.9,106.3,0.9,82.7,,,,,,,,,,
4195,1,16,179.7,102.6,1.1,76,,,,,,,,,,
4196,1,16,181.5,102.2,0.9,78.4,,,,,,,,,,
4197,1,19,168.7,97.2,1.5,70,,,,,,,,,,
4198,1,19,173.3,100.7,1.7,70.9,,,,,,,,,,
4199,1,19,172.3,98.5,1.6,72.2,,,,,,,,,,
4200,-6,18,224.2,107.2,0.4,116.6,,,,,,,,,,
4201,-6,18,210.9,99.8,0.7,110.4,,,,,,,,,,
4202,-6,18,200.1,98,0.6,101.5,,,,,,,,,,
4203,-6,14,212.8,100,0.7,112.1,,,,,,,,,,
4204,-6,14,228.5,105.4,0.6,122.4,,,,,,,,,,
4205,-6,14,231.6,105.6,0.8,125.2,,,,,,,,,,
4206,-6,17,207,99.7,0.9,106.4,,,,,,,,,,
4207,-6,17,224.9,105.7,0.6,118.6,,,,,,,,,,
4208,-6,17,206.7,99.2,0.9,106.6,,,,,,,,,,
4209,-6,11,228.6,101.7,0.8,126,,,,,,,,,,
4210,-6,11,228.6,101.8,0.7,126.1,,,,,,,,,,
4211,-6,11,228.3,101,0.7,126.7,,,,,,,,,,
4212,-6,13,212.6,98.7,0.8,113.1,,,,,,,,,,
4213,-6,13,214.5,99.6,0.6,114.3,,,,,,,,,,
4214,-6,13,227.2,106.1,0.7,120.4,,,,,,,,,,
4215,-6,2,271.1,101,0.7,169.5,,,,,,,,,,
4216,-6,2,285.6,108.1,0.5,176.9,,,,,,,,,,
4217,-6,2,278.5,104.7,0.6,173.2,,,,,,,,,,
4218,-6,0,284.2,103.2,0.7,180.3,,,,,,,,,,
4219,-6,0,290.5,104.8,0.7,185,,,,,,,,,,
4220,-6,0,282.3,102.7,0.5,179.1,,,,,,,,,,
4221,-6,7,254.4,103.8,0.4,150.2,,,,,,,,,,
4222,-6,7,237.9,100,0.9,137,,,,,,,,,,
4223,-6,7,264.7,108.4,0.4,155.9,,,,,,,,,,
4224,-6,11,230.6,103.4,0.7,126.5,,,,,,,,,,
4225,-6,11,229.8,104.1,0.4,125.3,,,,,,,,,,
4226,-6,11,232.9,103,0.6,129.3,,,,,,,,,,
4227,-6,8,253.5,104.6,0.6,148.3,,,,,,,,,,
4228,-6,8,240.2,102,0.7,137.5,,,,,,,,,,
4229,-6,8,247.5,104,0.7,142.8,,,,,,,,,,
4230,-6,17,213,99.6,0.7,112.8,,,,,,,,,,
4231,-6,17,206.7,101.2,0.9,104.6,,,,,,,,,,
4232,-6,17,204.8,97.8,0.7,106.2,,,,,,,,,,
4233,-6,4,273.3,106,0.4,166.9,,,,,,,,,,
4234,-6,4,270.4,104.8,0.8,164.7,,,,,,,,,,
4235,-6,4,251.1,98.9,0.7,151.5,,,,,,,,,,
4236,-6,5,263.5,104.6,0.6,158.3,,,,,,,,,,
4237,-6,5,258.2,103.1,0.5,154.7,,,,,,,,,,
4238,-6,5,244.1,99.1,0.8,144.2,,,,,,,,,,
4239,-6,16,207.9,99.6,0.6,107.8,,,,,,,,,,
4240,-6,16,218.9,103.4,0.7,114.8,,,,,,,,,,
4241,-6,16,210.4,98.9,0.6,110.8,,,,,,,,,,
4242,-6,5,266.6,104.8,0.7,161,,,,,,,,,,
4243,-6,5,259.5,103.1,0.8,155.6,,,,,,,,,,
4244,-6,5,247.6,100.4,0.6,146.7,,,,,,,,,,
4245,-6,17,207.2,98.1,0.5,108.6,,,,,,,,,,
4246,-6,17,209.6,101.3,0.5,107.8,,,,,,,,,,
4247,-6,17,212.7,100.6,0.8,111.3,,,,,,,,,,
4248,-6,8,247.6,103.5,0.7,143.4,,,,,,,,,,
4249,-6,8,263.6,109.6,0.4,153.6,,,,,,,,,,
4250,-6,8,232.4,98.5,0.6,133.3,,,,,,,,,,
4251,-6,18,203.8,97.6,0.8,105.4,,,,,,,,,,
4252,-6,18,212.6,102.1,0.6,109.9,,,,,,,,,,
4253,-6,18,210,99.1,0.7,110.1,,,,,,,,,,
4254,-6,17,216.1,102,0.6,113.5,,,,,,,,,,
4255,-6,17,201.5,97.5,0.8,103.2,,,,,,,,,,
4256,-6,17,203.5,98.6,0.7,104.2,,,,,,,,,,
4257,-6,19,212.8,103.9,0.5,108.3,,,,,,,,,,
4258,-6,19,184.3,94.5,0.8,89,,,,,,,,,,
4259,-6,19,200.9,98.2,1,101.6,,,,,,,,,,
4260,-6,3,268.7,102.5,0.4,165.8,,,,,,,,,,
4261,-6,3,259.3,100.4,0.6,158.3,,,,,,,,,,
4262,-6,3,271.2,103.8,0.7,166.6,,,,,,,,,,
4263,-6,12,227,103.7,0.5,122.8,,,,,,,,,,
4264,-6,12,217.8,97.4,0.5,119.9,,,,,,,,,,
4265,-6,12,224.7,101.7,0.8,122.2,,,,,,,,,,
4266,-6,0,286.7,104.5,0.6,181.6,,,,,,,,,,
4267,-6,0,274.4,100.6,0.4,173.3,,,,,,,,,,
4268,-6,0,280.8,102,0.5,178.3,,,,,,,,,,
4269,-6,8,253.6,105.2,0.6,147.7,,,,,,,,,,
4270,-6,8,252.5,103.9,0.5,148,,,,,,,,,,
4271,-6,8,239.4,101.8,1,136.6,,,,,,,,,,
4272,-6,11,239.3,105,0.5,133.7,,,,,,,,,,
4273,-6,11,236,104.5,0.6,130.9,,,,,,,,,,
4274,-6,11,238.5,104.8,0.5,133.2,,,,,,,,,,
4275,-6,12,232.7,105.6,0.6,126.5,,,,,,,,,,
4276,-6,12,240.7,106.8,0.5,133.5,,,,,,,,,,
4277,-6,12,223.1,100.3,0.8,122,,,,,,,,,,
4278,-6,9,235.4,101.3,0.5,133.6,,,,,,,,,,
4279,-6,9,237.3,102.1,0.7,134.5,,,,,,,,,,
4280,-6,9,251.9,105.3,0.6,146.1,,,,,,,,,,
4281,-6,19,207.2,102.8,1.1,103.4,,,,,,,,,,
4282,-6,19,201.7,98.9,0.7,102.1,,,,,,,,,,
4283,-6,19,204.2,99.4,0.8,104,,,,,,,,,,
4284,-6,2,274.5,103.5,0.6,170.4,,,,,,,,,,
4285,-6,2,274,104.8,0.7,168.5,,,,,,,,,,
4286,-6,2,270.9,102.7,0.7,167.6,,,,,,,,,,
4287,-6,1,279.3,103.2,0.5,175.6,,,,,,,,,,
4288,-6,1,282.6,104.6,0.6,177.4,,,,,,,,,,
4289,-6,1,288.7,106.3,0.7,181.8,,,,,,,,,,
4290,-6,5,261.7,104.2,0.7,156.7,,,,,,,,,,
4291,-6,5,255.4,102.2,0.4,152.9,,,,,,,,,,
4292,-6,5,259.6,104,0.4,155.2,,,,,,,,,,
4293,-6,13,220.4,101.8,0.5,118.1,,,,,,,,,,
4294,-6,13,229.9,104.5,0.5,124.9,,,,,,,,,,
4295,-6,13,224.5,102,0.4,122.1,,,,,,,,,,
4296,-6,14,207.5,99.4,0.5,107.5,,,,,,,,,,
4297,-6,14,218.7,102.7,0.7,115.3,,,,,,,,,,
4298,-6,14,210.2,99,0.8,110.4,,,,,,,,,,
4299,-6,0,284.2,103.8,0.4,179.9,,,,,,,,,,
4300,-6,0,295.3,107.8,0.7,186.9,,,,,,,,,,
4301,-6,0,283.3,102.9,0.8,179.6,,,,,,,,,,
4302,-6,7,255.5,105,0.6,149.9,,,,,,,,,,
4303,-6,7,244.2,101.3,0.7,142.3,,,,,,,,,,
4304,-6,7,268.5,108.8,0.5,159.2,,,,,,,,,,
4305,-6,11,232.3,102,0.7,129.7,,,,,,,,,,
4306,-6,11,232.3,104,0.6,127.7,,,,,,,,,,
4307,-6,11,231.7,102,0.7,129,,,,,,,,,,
4308,-6,4,266.7,103.1,0.9,162.7,,,,,,,,,,
4309,-6,4,272.9,106,0.7,166.2,,,,,,,,,,
4310,-6,4,259.6,102.6,0.6,156.3,,,,,,,,,,
4311,-6,13,221.9,102.7,0.7,118.5,,,,,,,,,,
4312,-6,13,225.4,102.1,0.8,122.4,,,,,,,,,,
4313,-6,13,230.1,105.3,0.4,124.4,,,,,,,,,,
4314,-6,16,211.2,101.1,0.7,109.4,,,,,,,,,,
4315,-6,16,205.1,101.9,0.7,102.5,,,,,,,,,,
4316,-6,16,216.3,103.3,0.7,112.3,,,,,,,,,,
4317,-6,19,204.5,98.7,0.5,105.3,,,,,,,,,,
4318,-6,19,202.8,100.2,0.8,101.7,,,,,,,,,,
4319,-6,19,202.1,99.4,0.6,102.1,,,,,,,,,,
4320,1,18,173.6,100.4,1.7,71.5,,,,,,,,,,
4321,1,18,170.9,98,1.2,71.7,,,,,,,,,,
4322,1,18,178.8,103.9,1.2,73.7,,,,,,,,,,
4323,1,14,194.9,105.1,0.7,89.1,,,,,,,,,,
4324,1,14,180.6,99.2,0.8,80.7,,,,,,,,,,
4325,1,14,196.8,103.6,1.1,92,,,,,,,,,,
4326,1,17,178.7,101.4,1.1,76.2,,,,,,,,,,
4327,1,17,176.4,99.8,1.3,75.4,,,,,,,,,,
4328,1,17,164.6,95,1.6,68,,,,,,,,,,
4329,1,11,213.3,107.4,0.5,105.5,,,,,,,,,,
4330,1,11,198.6,103.4,0.8,94.4,,,,,,,,,,
4331,1,11,198.6,102.2,1,95.4,,,,,,,,,,
4332,1,13,185.2,100.4,0.9,83.9,,,,,,,,,,
4333,1,13,201.2,108.5,0.6,92.1,,,,,,,,,,
4334,1,13,205.6,106.1,0.7,98.8,,,,,,,,,,
4335,1,2,246.4,105.2,0.5,140.6,,,,,,,,,,
4336,1,2,248.1,106.2,0.4,141.5,,,,,,,,,,
4337,1,2,241.3,104.2,0.6,136.5,,,,,,,,,,
4338,1,0,269.8,110,0.6,159.2,,,,,,,,,,
4339,1,0,255.1,105,0.7,149.4,,,,,,,,,,
4340,1,0,255.1,106.1,0.5,148.4,,,,,,,,,,
4341,1,7,220.1,105.5,0.5,114.1,,,,,,,,,,
4342,1,7,208.5,100.8,0.9,106.9,,,,,,,,,,
4343,1,7,216.9,103.2,0.5,113.2,,,,,,,,,,
4344,1,11,202.5,105.3,0.8,96.4,,,,,,,,,,
4345,1,11,204.9,104.8,0.8,99.2,,,,,,,,,,
4346,1,11,199.3,102.2,0.7,96.4,,,,,,,,,,
4347,1,8,214.7,104.3,0.8,109.6,,,,,,,,,,
4348,1,8,220.3,105.5,0.5,114.3,,,,,,,,,,
4349,1,8,215.6,103.5,0.5,111.6,,,,,,,,,,
4350,1,17,179.6,102.2,1.2,76.2,,,,,,,,,,
4351,1,17,180.4,99.9,1.3,79.1,,,,,,,,,,
4352,1,17,180.6,102.2,0.9,77.4,,,,,,,,,,
4353,1,4,236.1,104.9,0.6,130.6,,,,,,,,,,
4354,1,4,232.7,103.4,0.7,128.6,,,,,,,,,,
4355,1,4,230.7,103.4,0.7,126.7,,,,,,,,,,
4356,1,5,228.5,105.1,0.7,122.7,,,,,,,,,,
4357,1,5,236,107.2,0.5,128.2,,,,,,,,,,
4358,1,5,223.3,102.8,0.8,119.7,,,,,,,,,,
4359,1,16,183.3,103.5,1.4,78.4,,,,,,,,,,
4360,1,16,173.4,98.8,1.3,73.3,,,,,,,,,,
4361,1,16,175.3,98,1.1,76.1,,,,,,,,,,
4362,1,5,226.9,104.5,0.4,122,,,,,,,,,,
4363,1,5,226.8,103.3,0.6,122.9,,,,,,,,,,
4364,1,5,225,102.6,0.8,121.6,,,,,,,,,,
4365,1,17,170,99.8,1,69.1,,,,,,,,,,
4366,1,17,187.5,104.4,1.2,81.9,,,,,,,,,,
4367,1,17,168.4,95.9,1.2,71.3,,,,,,,,,,
4368,1,8,219.6,105.2,0.7,113.7,,,,,,,,,,
4369,1,8,222.9,108.2,0.8,113.9,,,,,,,,,,
4370,1,8,217.3,104.3,0.4,112.6,,,,,,,,,,
4371,1,18,193.2,106.6,1.2,85.4,,,,,,,,,,
4372,1,18,168.5,95.3,1,72.2,,,,,,,,,,
4373,1,18,167.1,98,1.3,67.8,,,,,,,,,,
4374,1,17,171.7,95.8,1.2,74.7,,,,,,,,,,
4375,1,17,173.7,98.9,1.2,73.6,,,,,,,,,,
4376,1,17,172.8,98.6,1.8,72.4,,,,,,,,,,
4377,1,19,172.4,100.8,1,70.6,,,,,,,,,,
4378,1,19,183.4,102.4,1.2,79.8,,,,,,,,,,
4379,1,19,177,97.8,1.3,77.9,,,,,,,,,,
4380,1,3,243.9,106.4,0.7,136.8,,,,,,,,,,
4381,1,3,239.1,104.4,0.7,134,,,,,,,,,,
4382,1,3,238.3,104.2,0.8,133.3,,,,,,,,,,
4383,1,12,186.1,99.8,0.9,85.4,,,,,,,,,,
4384,1,12,179.8,97.2,0.9,81.7,,,,,,,,,,
4385,1,12,195.7,103.1,0.7,91.9,,,,,,,,,,
4386,1,0,246.1,101.4,0.6,144.2,,,,,,,,,,
4387,1,0,245.3,102,0.6,142.7,,,,,,,,,,
4388,1,0,248.7,102.5,0.8,145.4,,,,,,,,,,
4389,1,8,215.6,105.2,0.7,109.7,,,,,,,,,,
4390,1,8,217.6,104.2,0.5,112.9,,,,,,,,,,
4391,1,8,211.6,103.7,0.4,107.5,,,,,,,,,,
4392,1,11,191.9,98.6,0.9,92.5,,,,,,,,,,
4393,1,11,211.6,108.4,0.8,102.4,,,,,,,,,,
4394,1,11,197.6,102.2,0.7,94.8,,,,,,,,,,
4395,1,12,195.2,104.7,0.7,89.9,,,,,,,,,,
4396,1,12,197,103.6,0.7,92.8,,,,,,,,,,
4397,1,12,192.2,100.4,0.6,91.1,,,,,,,,,,
4398,1,9,201.7,101.3,0.9,99.6,,,,,,,,,,
4399,1,9,218.8,107.9,0.5,110.4,,,,,,,,,,
4400,1,9,218.1,106.8,0.4,110.9,,,,,,,,,,
4401,1,19,180.4,99.3,1.6,79.4,,,,,,,,,,
4402,1,19,165.2,97,1.3,66.9,,,,,,,,,,
4403,1,19,179.4,101.2,1.5,76.6,,,,,,,,,,
4404,1,2,230.9,100.3,0.6,130,,,,,,,,,,
4405,1,2,243.3,104.6,0.6,138.1,,,,,,,,,,
4406,1,2,234.5,102.4,0.4,131.7,,,,,,,,,,
4407,1,1,224.8,97.6,0.5,126.8,,,,,,,,,,
4408,1,1,235.6,101,0.7,133.9,,,,,,,,,,
4409,1,1,244,103.5,0.8,139.7,,,,,,,,,,
4410,1,5,217.6,101.4,0.7,115.4,,,,,,,,,,
4411,1,5,238.8,106.5,0.6,131.6,,,,,,,,,,
4412,1,5,232.8,106,0.3,126.5,,,,,,,,,,
4413,1,13,197.8,103.8,0.8,93.2,,,,,,,,,,
4414,1,13,191.7,102.4,0.8,88.5,,,,,,,,,,
4415,1,13,189.3,100.2,0.8,88.3,,,,,,,,,,
4416,1,14,186,100.8,1.1,84.1,,,,,,,,,,
4417,1,14,189.8,103.4,0.9,85.5,,,,,,,,,,
4418,1,14,192.5,106,0.7,85.8,,,,,,,,,,
4419,1,0,238.5,99.9,0.9,137.7,,,,,,,,,,
4420,1,0,241.2,101.5,0.9,138.9,,,,,,,,,,
4421,1,0,243.6,101.6,0.8,141.2,,,,,,,,,,
4422,1,7,209.9,102.8,0.7,106.4,,,,,,,,,,
4423,1,7,218.6,103.4,0.5,114.8,,,,,,,,,,
4424,1,7,211.3,102.7,0.6,107.9,,,,,,,,,,
4425,1,11,189.2,100.5,0.7,88,,,,,,,,,,
4426,1,11,202.5,104,0.7,97.8,,,,,,,,,,
4427,1,11,195.6,100.2,0.7,94.6,,,,,,,,,,
4428,1,4,239.1,106.4,0.6,132.1,,,,,,,,,,
4429,1,4,232.3,104.7,0.6,127.1,,,,,,,,,,
4430,1,4,239.5,107.1,0.6,131.7,,,,,,,,,,
4431,1,13,196.4,103.6,1,91.9,,,,,,,,,,
4432,1,13,199.7,108.4,0.7,90.6,,,,,,,,,,
4433,1,13,195.2,106,0.6,88.7,,,,,,,,,,
4434,1,16,185.8,102.3,1.2,82.3,,,,,,,,,,
4435,1,16,185.4,101.2,1,83.2,,,,,,,,,,
4436,1,16,172.7,97.4,1,74.3,,,,,,,,,,
4437,1,19,174.5,98.5,1.4,74.7,,,,,,,,,,
4438,1,19,168,96.6,1.4,70.1,,,,,,,,,,
4439,1,19,166.3,96.5,1.4,68.4,,,,,,,,,,
4440,-13,18,248.9,104.2,0.7,144,,,,,,,,,,
4441,-13,18,240.5,98.8,0.7,141.1,,,,,,,,,,
4442,-13,18,242.5,101.2,0.7,140.6,,,,,,,,,,
4443,-13,14,255.3,101,0.6,153.7,,,,,,,,,,
4444,-13,14,254.9,100.7,0.6,153.5,,,,,,,,,,
4445,-13,14,266.9,106.3,0.3,160.2,,,,,,,,,,
4446,-13,17,239.7,96.9,0.5,142.3,,,,,,,,,,
4447,-13,17,239.4,100.2,1,138.1,,,,,,,,,,
4448,-13,17,246.7,101.9,0.8,144,,,,,,,,,,
4449,-13,11,255,97.8,0.7,156.5,,,,,,,,,,
4450,-13,11,279.3,108.2,0.4,170.6,,,,,,,,,,
4451,-13,11,281.4,107.9,0.7,172.8,,,,,,,,,,
4452,-13,13,262.6,103.5,0.5,158.6,,,,,,,,,,
4453,-13,13,256.3,102.9,0.4,153,,,,,,,,,,
4454,-13,13,264.2,104.5,0.6,159.1,,,,,,,,,,
4455,-13,2,312.2,104.7,0.5,207,,,,,,,,,,
4456,-13,2,324.5,107.6,0.6,216.4,,,,,,,,,,
4457,-13,2,308.4,103.8,0.6,204,,,,,,,,,,
4458,-13,0,317.5,103.2,0.7,213.6,,,,,,,,,,
4459,-13,0,324.5,105.2,0.5,218.7,,,,,,,,,,
4460,-13,0,311.7,102.1,0.4,209.2,,,,,,,,,,
4461,-13,7,281.1,102.2,0.7,178.3,,,,,,,,,,
4462,-13,7,281.8,102.4,0.8,178.6,,,,,,,,,,
4463,-13,7,300.6,108.2,0.6,191.8,,,,,,,,,,
4464,-13,11,264.9,103.3,0.5,161,,,,,,,,,,
4465,-13,11,269.4,102.7,0.7,166.1,,,,,,,,,,
4466,-13,11,255.7,101.1,0.5,154.1,,,,,,,,,,
4467,-13,8,279.4,102.3,0.5,176.5,,,,,,,,,,
4468,-13,8,279.1,103.6,0.7,174.7,,,,,,,,,,
4469,-13,8,282.8,104.7,0.6,177.5,,,,,,,,,,
4470,-13,17,237.7,96,0.5,141.1,,,,,,,,,,
4471,-13,17,237.5,99.5,0.7,137.3,,,,,,,,,,
4472,-13,17,242.2,99.3,0.6,142.3,,,,,,,,,,
4473,-13,4,302.2,104.8,0.7,196.8,,,,,,,,,,
4474,-13,4,297.7,104.1,0.6,193,,,,,,,,,,
4475,-13,4,294.4,101.8,0.6,192,,,,,,,,,,
4476,-13,5,298.3,104.1,0.4,193.8,,,,,,,,,,
4477,-13,5,295.8,104.2,0.4,191.2,,,,,,,,,,
4478,-13,5,302.7,106.4,0.3,195.9,,,,,,,,,,
4479,-13,16,243.7,100,0.7,142.9,,,,,,,,,,
4480,-13,16,237.6,100.7,0.6,136.3,,,,,,,,,,
4481,-13,16,266.1,107.6,0.7,157.9,,,,,,,,,,
4482,-13,5,305,105.4,0.4,199.2,,,,,,,,,,
4483,-13,5,291.4,102.3,0.9,188.1,,,,,,,,,,
4484,-13,5,298.9,104.9,0.8,193.2,,,,,,,,,,
4485,-13,17,254.7,104.9,0.4,149.4,,,,,,,,,,
4486,-13,17,249.9,103.6,0.4,145.9,,,,,,,,,,
4487,-13,17,250.5,101.8,0.5,148.2,,,,,,,,,,
4488,-13,8,285.6,105,0.5,180.1,,,,,,,,,,
4489,-13,8,274.6,101,0.9,172.8,,,,,,,,,,
4490,-13,8,276.3,101.4,0.7,174.2,,,,,,,,,,
4491,-13,18,240.6,99.3,1,140.4,,,,,,,,,,
4492,-13,18,232.5,97,0.6,135,,,,,,,,,,
4493,-13,18,246.1,101.2,0.5,144.4,,,,,,,,,,
4494,-13,17,241.1,99.9,0.4,140.9,,,,,,,,,,
4495,-13,17,256.9,106.3,0.8,149.8,,,,,,,,,,
4496,-13,17,240.3,99.6,0.5,140.1,,,,,,,,,,
4497,-13,19,243.3,99.6,0.6,143,,,,,,,,,,
4498,-13,19,241.1,98.8,0.7,141.7,,,,,,,,,,
4499,-13,19,229.3,97.3,0.5,131.5,,,,,,,,,,
4500,-13,3,322.7,110,0.5,212.1,,,,,,,,,,
4501,-13,3,316.3,106.8,0.5,209,,,,,,,,,,
4502,-13,3,298.8,102.4,0.7,195.7,,,,,,,,,,
4503,-13,12,258.5,101.4,0.4,156.7,,,,,,,,,,
4504,-13,12,262,102.9,0.9,158.2,,,,,,,,,,
4505,-13,12,256.8,103.2,0.4,153.1,,,,,,,,,,
4506,-13,0,316.9,103.3,0.6,213,,,,,,,,,,
4507,-13,0,322.4,103.8,0.6,218,,,,,,,,,,
4508,-13,0,313.5,102.4,0.7,210.4,,,,,,,,,,
4509,-13,8,277.7,103.6,0.7,173.4,,,,,,,,,,
4510,-13,8,270.7,100.4,0.7,169.6,,,,,,,,,,
4511,-13,8,271.7,101,0.7,170,,,,,,,,,,
4512,-13,11,265.1,103,0.7,161.5,,,,,,,,,,
4513,-13,11,273.5,104.6,0.6,168.4,,,,,,,,,,
4514,-13,11,258.9,100,0.8,158.2,,,,,,,,,,
