,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
4503,-1,5,226.1,99.5,0.6,125.9
4504,-1,5,235.9,102.9,0.6,132.4
4505,-1,5,235.9,104.4,0.4,131.1
4506,-1,8,219.4,102.9,0.9,115.6
4507,-1,8,217.8,102.1,0.4,115.3
4508,-1,8,217.9,102.2,0.8,114.9
4509,-1,15,198.3,102.0,1.3,95.0
4510,-1,15,201.4,104.8,0.7,95.9
4511,-1,15,174.0,95.3,0.9,77.8
4512,-1,11,198.0,97.7,0.6,99.8
4513,-1,11,202.5,101.9,0.5,100.0
4514,-1,11,206.8,103.1,0.6,103.1
4515,-1,2,268.2,108.9,0.5,158.8
4516,-1,2,258.4,105.5,0.8,152.1
4517,-1,2,262.1,106.4,0.7,155.0
4518,-1,4,247.2,104.6,0.8,141.8
4519,-1,4,252.5,107.0,0.7,144.8
4520,-1,4,237.2,102.2,0.5,134.5
4521,-1,10,209.9,102.1,1.0,106.8
4522,-1,10,214.8,102.3,0.6,111.9
4523,-1,10,221.6,104.6,0.8,116.3
4524,-1,8,231.7,107.2,0.8,123.7
4525,-1,8,228.5,105.4,0.9,122.3
4526,-1,8,219.6,101.8,0.5,117.3
4527,-1,0,253.3,101.5,0.4,151.3
4528,-1,0,261.9,104.2,0.6,157.1
4529,-1,0,270.8,106.8,0.4,163.6
4530,-1,2,252.0,104.1,0.8,147.1
4531,-1,2,250.0,103.4,0.6,146.0
4532,-1,2,258.3,106.4,0.6,151.2
4533,-1,8,227.0,106.2,0.4,120.3
4534,-1,8,215.3,101.3,0.6,113.4
4535,-1,8,222.2,103.9,0.8,117.5
4536,-1,1,259.1,104.7,0.6,153.8
4537,-1,1,257.6,104.8,0.5,152.2
4538,-1,1,256.9,104.4,0.5,152.0
4539,-1,18,178.2,97.8,0.9,79.4
4540,-1,18,190.8,104.9,1.3,84.6
4541,-1,18,179.1,96.9,0.9,81.3
4542,-1,9,215.4,101.5,0.6,113.3
4543,-1,9,204.2,99.9,0.7,103.6
4544,-1,9,225.8,106.3,0.5,119.0
4545,-1,3,252.6,104.8,0.8,147.0
4546,-1,3,238.2,102.0,0.7,135.5
4547,-1,3,251.1,105.5,0.6,145.1
4548,-1,8,222.6,103.0,0.8,118.8
4549,-1,8,222.3,103.0,0.6,118.6
4550,-1,8,229.2,105.9,0.3,123.0
4551,-1,2,254.2,105.8,0.4,148.0
4552,-1,2,251.7,104.0,0.5,147.2
4553,-1,2,257.9,106.6,0.7,150.7
4554,-1,7,231.0,104.2,0.5,126.3
4555,-1,7,225.0,103.7,0.5,120.8
4556,-1,7,252.3,111.8,0.7,139.8
4557,-1,12,192.9,99.3,1.0,92.6
4558,-1,12,200.6,101.0,0.6,99.1
4559,-1,12,204.3,101.7,0.8,101.8
4560,3,6,226.8,108.8,0.4,117.6
4561,3,6,217.3,104.6,0.7,112.0
4562,3,6,201.7,101.1,0.8,99.8
4563,3,10,196.6,105.0,0.5,91.0
4564,3,10,196.8,104.5,0.7,91.6
4565,3,10,193.9,102.6,0.9,90.4
4566,3,0,252.8,109.3,0.5,143.1
4567,3,0,249.5,106.4,0.6,142.5
4568,3,0,244.8,105.8,0.6,138.5
4569,3,13,170.7,96.9,0.8,73.0
4570,3,13,187.7,104.5,0.8,82.4
4571,3,13,184.5,104.7,0.9,78.8
4572,3,0,243.0,105.3,0.6,137.1
4573,3,0,239.2,103.2,0.7,135.2
4574,3,0,238.6,103.2,0.6,134.8
4575,3,16,182.1,107.1,0.9,74.1
4576,3,16,179.8,106.0,1.4,72.5
4577,3,16,166.5,99.0,1.2,66.3
4578,3,5,228.5,107.6,0.5,120.4
4579,3,5,222.7,106.6,0.8,115.3
4580,3,5,221.0,105.1,0.6,115.3
4581,3,0,249.1,106.6,0.8,141.7
4582,3,0,231.2,101.2,0.7,129.3
4583,3,0,244.8,104.2,0.7,140.0
4584,3,2,220.6,100.0,0.7,119.9
4585,3,2,227.6,102.8,0.7,124.1
4586,3,2,219.5,99.9,0.5,119.1
4587,3,17,162.6,95.4,1.2,65.9
4588,3,17,174.5,101.6,1.5,71.4
4589,3,17,169.1,103.3,1.4,64.4
4590,3,13,166.5,98.9,1.2,66.4
4591,3,13,194.1,104.7,1.1,88.3
4592,3,13,179.8,101.9,0.7,77.2
4593,3,0,243.4,104.9,0.9,137.6
4594,3,0,247.3,106.0,0.5,140.8
4595,3,0,230.7,100.4,0.7,129.6
4596,3,4,233.7,107.9,0.3,125.5
4597,3,4,210.6,99.6,0.6,110.4
4598,3,4,212.0,101.6,0.3,110.0
4599,3,10,192.5,103.6,0.8,88.1
4600,3,10,196.3,103.0,0.8,92.5
4601,3,10,209.9,107.4,0.8,101.7
4602,3,6,216.2,104.4,0.9,110.9
4603,3,6,214.1,105.2,0.5,108.4
4604,3,6,220.6,107.3,0.5,112.8
4605,3,3,230.9,105.4,0.6,124.8
4606,3,3,245.2,109.9,0.7,134.6
4607,3,3,245.3,110.0,0.7,134.6
4608,3,13,188.0,105.6,0.9,81.5
4609,3,13,175.3,101.2,1.1,73.1
4610,3,13,169.1,96.4,1.2,71.5
4611,3,8,193.2,102.4,0.6,90.2
4612,3,8,207.9,104.9,0.6,102.4
4613,3,8,210.9,106.7,0.6,103.6
4614,3,3,227.5,105.3,0.8,121.5
4615,3,3,221.1,102.2,0.4,118.5
4616,3,3,230.0,104.8,0.8,124.4
4617,3,2,226.2,102.0,0.9,123.2
4618,3,2,229.8,102.6,0.7,126.5
4619,3,2,230.8,105.0,0.6,125.2
4620,3,3,239.5,107.1,0.9,131.6
4621,3,3,228.0,102.9,0.4,124.7
4622,3,3,232.3,105.3,0.7,126.4
4623,3,5,218.1,103.6,0.6,113.9
4624,3,5,226.0,105.8,0.8,119.5
4625,3,5,224.2,106.2,0.9,117.1
4626,3,8,214.0,107.5,0.6,105.9
4627,3,8,203.6,105.2,0.5,97.9
4628,3,8,197.8,102.8,0.9,94.1
4629,3,15,178.6,100.3,1.1,77.2
4630,3,15,167.0,99.2,1.5,66.3
4631,3,15,161.8,95.6,1.2,65.0
4632,3,11,189.7,104.3,0.9,84.6
4633,3,11,197.4,106.4,0.6,90.4
4634,3,11,178.0,99.0,1.0,78.0
4635,3,2,244.3,108.2,0.4,135.7
4636,3,2,228.3,102.6,0.8,124.8
4637,3,2,236.0,103.6,0.5,131.9
4638,3,4,215.9,102.2,0.6,113.1
4639,3,4,233.7,108.4,0.4,124.9
4640,3,4,224.8,104.9,0.4,119.4
4641,3,10,182.1,100.5,0.9,80.7
4642,3,10,193.9,103.0,1.0,89.9
4643,3,10,187.6,100.2,0.8,86.7
4644,3,8,201.5,103.7,0.6,97.1
4645,3,8,200.2,101.7,0.7,97.8
4646,3,8,196.3,100.5,0.9,94.9
4647,3,0,237.7,102.4,0.5,134.8
4648,3,0,248.0,105.4,0.5,142.1
4649,3,0,248.1,105.2,0.7,142.3
4650,3,2,242.5,107.0,0.5,135.0
4651,3,2,241.2,106.6,0.7,133.9
4652,3,2,231.7,103.3,0.5,127.9
4653,3,8,216.6,108.7,0.6,107.3
4654,3,8,206.1,105.3,0.6,100.1
4655,3,8,196.7,101.5,0.6,94.7
4656,3,1,238.2,103.3,0.7,134.3
4657,3,1,237.9,103.8,0.8,133.3
4658,3,1,230.7,101.4,0.6,128.7
4659,3,18,165.0,98.8,1.5,64.7
4660,3,18,166.1,99.4,1.6,65.2
4661,3,18,168.1,96.0,1.7,70.4
4662,3,9,214.2,108.9,0.6,104.7
4663,3,9,202.2,105.1,0.5,96.6
4664,3,9,193.5,103.1,0.6,89.8
4665,3,3,217.3,100.4,0.6,116.2
4666,3,3,237.8,106.6,0.4,130.8
4667,3,3,227.1,103.0,0.6,123.6
4668,3,8,202.3,103.8,0.8,97.7
4669,3,8,199.3,102.5,0.8,96.1
4670,3,8,201.9,103.9,0.7,97.3
4671,3,2,231.0,103.9,0.5,126.7
4672,3,2,242.0,108.3,0.6,133.1
4673,3,2,225.5,101.1,0.5,123.9
4674,3,7,210.0,103.8,0.7,105.5
4675,3,7,206.2,103.3,0.6,102.3
4676,3,7,225.6,109.5,0.6,115.6
4677,3,12,178.8,102.2,0.8,75.8
4678,3,12,190.5,104.0,1.1,85.4
4679,3,12,190.3,101.8,1.1,87.3
4680,7,6,202.7,104.5,1.0,97.2
4681,7,6,201.6,106.6,0.8,94.2
4682,7,6,195.2,105.0,1.0,89.3
4683,7,10,174.0,101.5,1.0,71.5
4684,7,10,182.7,106.2,0.9,75.6
4685,7,10,182.8,106.2,0.9,75.7
4686,7,0,228.8,105.5,1.0,122.3
4687,7,0,217.6,102.4,0.8,114.4
4688,7,0,215.5,101.9,1.0,112.6
4689,7,13,171.1,105.7,1.5,63.9
4690,7,13,163.7,101.5,1.5,60.6
4691,7,13,175.5,104.6,1.4,69.5
4692,7,0,214.7,101.4,1.3,112.0
4693,7,0,220.5,103.9,0.5,116.0
4694,7,0,219.7,103.1,0.7,115.9
4695,7,16,158.8,102.2,2.0,54.6
4696,7,16,160.7,101.0,2.3,57.4
4697,7,16,154.0,100.5,2.2,51.3
4698,7,5,209.7,107.5,0.6,101.7
4699,7,5,194.5,102.6,0.5,91.3
4700,7,5,195.2,103.7,0.5,91.0
4701,7,0,210.3,99.4,0.7,110.2
4702,7,0,234.2,106.6,0.7,126.9
4703,7,0,212.1,101.3,0.5,110.3
4704,7,2,209.5,102.4,0.6,106.4
4705,7,2,217.4,106.1,0.7,110.6
4706,7,2,206.2,102.4,0.8,103.0
4707,7,17,156.2,100.9,2.2,53.1
4708,7,17,154.2,99.5,2.0,52.7
4709,7,17,146.7,96.3,2.2,48.3
4710,7,13,170.1,105.3,1.4,63.5
4711,7,13,174.4,106.3,1.6,66.5
4712,7,13,159.2,99.4,1.3,58.5
4713,7,0,220.1,103.8,0.6,115.6
4714,7,0,220.8,103.4,0.6,116.8
4715,7,0,222.5,103.4,0.6,118.4
4716,7,4,194.5,101.5,0.8,92.1
4717,7,4,206.0,105.3,0.4,100.2
4718,7,4,201.0,103.1,0.8,97.1
4719,7,10,173.4,104.1,1.1,68.1
4720,7,10,173.1,101.8,1.4,69.9
4721,7,10,171.8,102.7,1.0,68.0
4722,7,6,189.8,102.7,0.9,86.2
4723,7,6,198.4,106.2,0.7,91.5
4724,7,6,200.8,105.8,0.6,94.4
4725,7,3,219.3,106.7,0.8,111.8
4726,7,3,212.0,104.8,0.9,106.4
4727,7,3,206.0,103.6,0.6,101.8
4728,7,13,172.7,104.5,1.5,66.7
4729,7,13,162.2,99.9,1.9,60.5
4730,7,13,157.8,98.9,1.9,57.0
4731,7,8,192.9,106.5,0.9,85.5
4732,7,8,187.9,105.0,0.8,82.1
4733,7,8,183.5,103.1,1.0,79.5
4734,7,3,213.8,105.0,0.8,108.1
4735,7,3,207.6,104.2,0.4,103.0
4736,7,3,197.4,100.6,0.9,95.9
4737,7,2,199.6,100.7,0.6,98.3
4738,7,2,209.6,102.7,0.7,106.2
4739,7,2,212.9,103.6,0.7,108.6
4740,7,3,210.5,105.2,0.6,104.7
4741,7,3,210.6,105.9,0.8,103.8
4742,7,3,200.7,101.4,0.7,98.6
4743,7,5,199.8,103.7,0.7,95.4
4744,7,5,212.2,109.7,0.6,101.8
4745,7,5,200.6,104.4,1.0,95.2
4746,7,8,185.6,103.7,1.1,80.9
4747,7,8,197.6,108.8,0.9,87.9
4748,7,8,190.2,104.4,1.0,84.9
4749,7,15,156.0,98.6,2.2,55.3
4750,7,15,171.7,105.7,1.7,64.4
4751,7,15,159.8,102.0,1.8,55.9
4752,7,11,176.8,103.5,1.6,71.6
4753,7,11,178.6,105.3,1.3,72.0
4754,7,11,175.3,102.1,1.3,72.0
4755,7,2,225.3,106.2,1.1,118.1
4756,7,2,221.3,106.7,0.6,114.0
4757,7,2,205.9,102.8,0.5,102.6
4758,7,4,191.4,102.0,0.8,88.6
4759,7,4,204.7,103.6,0.6,100.5
4760,7,4,211.7,106.2,0.5,105.0
4761,7,10,172.6,103.3,1.4,67.9
4762,7,10,195.9,109.4,1.0,85.5
4763,7,10,180.9,105.6,1.0,74.3
4764,7,8,178.9,99.8,1.4,77.7
4765,7,8,189.0,105.0,1.0,83.1
4766,7,8,178.9,101.5,1.4,76.0
4767,7,0,220.9,103.9,0.7,116.4
4768,7,0,221.9,103.4,0.7,117.8
4769,7,0,233.8,106.8,0.8,126.2
4770,7,2,212.8,103.5,0.6,108.8
4771,7,2,215.9,103.6,0.7,111.6
4772,7,2,223.1,107.4,0.7,115.0
4773,7,8,173.9,100.2,0.8,72.8
4774,7,8,186.9,104.0,0.9,81.9
4775,7,8,178.9,101.8,1.2,75.9
4776,7,1,221.3,105.9,0.5,114.9
4777,7,1,215.8,103.7,0.7,111.5
4778,7,1,225.0,106.3,0.6,118.1
4779,7,18,157.7,101.2,2.8,53.7
4780,7,18,161.2,101.6,2.5,57.1
4781,7,18,154.7,100.5,2.6,51.7
4782,7,9,184.0,105.4,0.8,77.8
4783,7,9,181.5,105.4,1.1,74.9
4784,7,9,176.8,103.1,0.9,72.8
4785,7,3,204.4,103.2,0.8,100.4
4786,7,3,212.6,106.0,0.4,106.2
4787,7,3,214.2,105.2,0.6,108.4
4788,7,8,197.3,108.6,0.8,87.9
4789,7,8,193.7,106.1,1.1,86.5
4790,7,8,176.5,101.7,1.2,73.6
4791,7,2,216.4,106.1,0.5,109.9
4792,7,2,219.9,106.9,0.7,112.3
4793,7,2,218.8,107.0,0.6,111.2
4794,7,7,178.6,98.7,1.2,78.6
4795,7,7,204.6,108.6,0.7,95.2
4796,7,7,190.0,103.5,0.9,85.7
4797,7,12,173.1,104.1,1.3,67.7
4798,7,12,174.4,105.0,1.3,68.1
4799,7,12,171.8,103.6,1.5,66.7
